Timestamp	id	OutputFilename	AttenuationR	BBNlowerFreqR	BBNupperFreqR	AmplitudeR	TimeShiftR	RampUpR	HoldTimeR	RampDownR	OutputTimestampR	OutputTimeWithDelayR	FixedDelayR	PA5idR	WavFilenameR	ToneFreqR	PhaseDegR	AttenuationL	BBNlowerFreqL	BBNupperFreqL	AmplitudeL	TimeShiftL	RampUpL	HoldTimeL	RampDownL	OutputTimestampL	OutputTimeWithDelayL	FixedDelayL	PA5idL	WavFilenameL	ToneFreqL	PhaseDegL	timestamp1	cluster1
																																	406896683.9	1
																																	406901233.9	1
																																	406919458.9	1
																																	406937958.9	1
																																	406958133.9	1
																																	406979358.9	1
																																	406984283.9	1
																																	407145128.2	1
																																	407155003.2	1
																																	407206728.2	1
																																	407213078.2	1
																																	407231778.2	1
																																	407252878.2	1
																																	407258853.2	1
																																	407371947.5	1
																																	407896061.1	1
																																	407900061.1	1
																																	407914511.1	1
																																	407948236.1	1
																																	408943413.2	1
																																	408986913.2	1
																																	409122707.5	1
																																	409144882.5	1
																																	409563721.1	1
																																	409591421.1	1
																																	409612596.1	1
																																	409626146.1	1
																																	409637171.1	1
																																	409657921.1	1
																																	409672921.1	1
																																	409681746.1	1
																																	410201684.7	1
																																	410210884.7	1
																																	410221109.7	1
																																	410233934.7	1
																																	410259884.7	1
																																	410339404	1
																																	410356354	1
																																	410394604	1
																																	410426629	1
																																	410920167.5	1
																																	410952617.5	1
																																	410970942.5	1
																																	411095411.8	1
																																	411100736.8	1
																																	411450856.1	1
																																	411481481.1	1
																																	411635850.4	1
																																	411890919.7	1
																																	411895994.7	1
																																	411903619.7	1
																																	411914494.7	1
																																	412098164	1
																																	412108489	1
																																	412130589	1
																																	412159139	1
																																	412166339	1
																																	412292858.3	1
																																	412298508.3	1
																																	412305708.3	1
																																	412312383.3	1
																																	412322383.3	1
																																	412331258.3	1
																																	412339508.3	1
																																	412359483.3	1
																																	412598327.6	1
																																	412900921.8	1
																																	412970321.8	1
																																	412976721.8	1
																																	413117191.1	1
																																	413131066.1	1
																																	413210941.1	1
																																	413225935.4	1
																																	413329910.4	1
																																	413353260.4	1
																																	413433310.4	1
																																	413440535.4	1
																																	413447410.4	1
																																	413487029.7	1
																																	413618429.7	1
																																	413670729.7	1
																																	413695779.7	1
																																	413749874	1
																																	413784549	1
																																	413800149	1
																																	413871174	1
																																	413880799	1
																																	413898399	1
																																	413905749	1
																																	413954599	1
																																	413965824	1
																																	413979993.3	1
																																	414072168.3	1
																																	414079393.3	1
																																	414087393.3	1
																																	414280862.6	1
																																	414287587.6	1
																																	414416937.6	1
																																	414431587.6	1
																																	414464331.9	1
																																	414469906.9	1
																																	414474206.9	1
																																	414478481.9	1
																																	414616681.9	1
																																	414625856.9	1
																																	414646881.9	1
																																	414660831.9	1
																																	414678331.9	1
																																	414743901.2	1
																																	414766451.2	1
																																	414898601.2	1
																																	414910801.2	1
																																	414970145.5	1
																																	415118095.5	1
																																	415125445.5	1
																																	415131795.5	1
																																	415194095.5	1
																																	415365914.7	1
																																	415558434	1
																																	415889803.3	1
																																	415906728.3	1
																																	417795107.6	1
																																	417804332.6	1
																																	417815582.6	1
																																	417827557.6	1
																																	417861507.6	1
																																	417865982.6	1
																																	417881057.6	1
																																	417891082.6	1
																																	417897832.6	1
																																	417902832.6	1
																																	417926601.9	1
																																	418174596.2	1
																																	418861409.8	1
																																	418880359.8	1
																																	418898359.8	1
																																	418967929.1	1
																																	418993429.1	1
																																	419005354.1	1
																																	419045754.1	1
																																	419053479.1	1
																																	419090079.1	1
																																	419123854.1	1
																																	419161498.4	1
																																	419187548.4	1
																																	419231698.4	1
																																	419327548.4	1
																																	419339773.4	1
																																	419346798.4	1
																																	419384773.4	1
																																	419408892.7	1
																																	419636017.7	1
																																	419643342.7	1
																																	419668787	1
																																	419676587	1
																																	419697312	1
																																	419791137	1
																																	419820837	1
																																	419855912	1
																																	419865012	1
																																	419869512	1
																																	419891737	1
																																	419895231.2	1
																																	419962631.2	1
																																	419968081.2	1
																																	420072481.2	1
																																	420190525.5	1
																																	420280200.5	1
																																	420931358.4	1
																																	420942983.4	1
																																	421081508.4	1
																																	421108633.4	1
																																	421119833.4	1
																																	421214577.7	1
																																	421276102.7	1
																																	421384447	1
																																	421616772	1
																																	421975635.6	1
																																	422096710.6	1
																																	422242779.8	1
																																	422277354.8	1
																																	422372099.1	1
																																	422433849.1	1
																																	422512799.1	1
																																	422564049.1	1
																																	422577774.1	1
																																	423101362.7	1
																																	423116907	1
																																	423214382	1
																																	423362401.3	1
																																	423371576.3	1
																																	423393226.3	1
																																	423421126.3	1
																																	423446251.3	1
																																	423842645.6	1
																																	424115334.2	1
																																	424223759.2	1
																																	424275209.2	1
																																	424295959.2	1
																																	424384028.5	1
																																	424409628.5	1
																																	424533753.5	1
																																	424578403.5	1
																																	424596872.7	1
																																	424650722.7	1
																																	424663922.7	1
																																	424715472.7	1
																																	425114761.3	1
																																	425235486.3	1
																																	425281586.3	1
																																	425372555.6	1
																																	425378730.6	1
																																	425706849.9	1
																																	425862219.2	1
																																	425986269.2	1
																																	426124913.5	1
																																	426160413.5	1
																																	426239088.5	1
																																	426267888.5	1
																																	426301188.5	1
																																	426382082.8	1
																																	426390832.8	1
																																	426640227.1	1
																																	426750452.1	1
																																	427243440.6	1
																																	427311259.9	1
																																	427390584.9	1
																																	427598654.2	1
																																	427625854.2	1
																																	427716479.2	1
																																	427794429.2	1
																																	427893698.5	1
																																	428250892.8	1
																																	428379362.1	1
																																	428390562.1	1
																																	428617656.4	1
																																	428772556.4	1
																																	428795575.7	1
																																	428814700.7	1
																																	428841075.7	1
																																	428849025.7	1
																																	428871375.7	1
																																	428941325.7	1
																																	428983825.7	1
																																	429026350.7	1
																																	429125095	1
																																	429367614.2	1
																																	429392239.2	1
																																	430126472.1	1
																																	430241447.1	1
																																	430266422.1	1
																																	430359566.4	1
																																	430696160.7	1
																																	430707910.7	1
																																	430743110.7	1
																																	430774980	1
																																	431084699.3	1
																																	431112374.3	1
																																	431384368.6	1
																																	431934382.1	1
																																	431974807.1	1
																																	432224001.4	1
																																	432249895.7	1
																																	432377320.7	1
																																	432405745.7	1
																																	432561290	1
																																	432584365	1
																																	432739534.3	1
																																	433247922.9	1
																																	433266897.9	1
																																	433398397.9	1
																																	433871911.5	1
																																	433887836.5	1
																																	434098580.7	1
																																	434124330.7	1
																																	434162330.7	1
																																	434281600	1
																																	435129557.9	1
																																	435152957.9	1
																																	435235977.2	1
																																	435465721.5	1
																																	435497671.5	1
																																	435513996.5	1
																																	435521696.5	1
																																	435531596.5	1
																																	435554471.5	1
																																	436059885.1	1
																																	436080635.1	1
																																	436210354.4	1
																																	436222004.4	1
																																	436273454.4	1
																																	436631398.6	1
																																	437117262.2	1
																																	437131812.2	1
																																	437169037.2	1
																																	437305431.5	1
																																	437415881.5	1
																																	437692695.1	1
																																	437901070.1	1
																																	437936939.4	1
																																	438062239.4	1
																																	438078039.4	1
																																	438242858.7	1
																																	438275483.7	1
																																	438775822.2	1
																																	439058716.5	1
																																	439227735.8	1
																																	439284835.8	1
																																	439431780.1	1
																																	439761774.4	1
																																	439904943.7	1
																																	439937293.7	1
																																	440218338	1
																																	440244063	1
																																	440270763	1
																																	440403507.3	1
																																	441234965.1	1
																																	441271215.1	1
																																	441280215.1	1
																																	441400459.4	1
																																	441405309.4	1
																																	441440259.4	1
																																	441874603.7	1
																																	441927173	1
																																	442047798	1
																																	442107123	1
																																	442147792.3	1
																																	442219142.3	1
																																	442267767.3	1
																																	442295567.3	1
																																	442419686.6	1
																																	442827905.9	1
																																	442959625.2	1
																																	443144044.5	1
																																	443208119.5	1
																																	443221044.5	1
																																	443288294.5	1
																																	443317019.5	1
																																	443411013.8	1
																																	443431513.8	1
																																	443505513.8	1
																																	443526713.8	1
																																	443545713.8	1
																																	443576263.8	1
																																	444120846.6	1
																																	444142071.6	1
																																	444158296.6	1
																																	444182971.6	1
																																	444668035.2	1
																																	444676910.2	1
																																	444708985.2	1
																																	446112450.9	1
																																	446133450.9	1
																																	446274675.9	1
																																	446404370.2	1
																																	446823408.8	1
																																	446987008.8	1
																																	447099503.1	1
																																	447143203.1	1
																																	447148803.1	1
																																	447154953.1	1
																																	447293053.1	1
																																	447346272.4	1
																																	447377822.4	1
																																	447397872.4	1
																																	447406347.4	1
																																	447416647.4	1
																																	447638466.7	1
																																	447658991.7	1
																																	447774166.7	1
																																	447779391.7	1
																																	447872311	1
																																	447943161	1
																																	447951461	1
																																	447958911	1
																																	447979811	1
																																	448017811	1
																																	448073405.3	1
																																	448077480.3	1
																																	448085605.3	1
																																	448098430.3	1
																																	448112155.3	1
																																	448123055.3	1
																																	448142705.3	1
																																	448228680.3	1
																																	448238355.3	1
																																	448242880.3	1
																																	448255605.3	1
																																	448382924.5	1
																																	448393724.5	1
																																	448405149.5	1
																																	448411999.5	1
																																	448424149.5	1
																																	448435399.5	1
																																	448587443.8	1
																																	448602068.8	1
																																	448609968.8	1
																																	448927588.1	1
																																	448951063.1	1
																																	448963513.1	1
																																	449017988.1	1
																																	449025738.1	1
																																	449119707.4	1
																																	449125207.4	1
																																	449134407.4	1
																																	449146807.4	1
																																	449160332.4	1
																																	449165432.4	1
																																	449174657.4	1
																																	449226457.4	1
																																	449232732.4	1
																																	449247107.4	1
																																	449260807.4	1
																																	449273532.4	1
																																	449292226.7	1
																																	449296626.7	1
																																	449353576.7	1
																																	449360151.7	1
																																	449439576.7	1
																																	449456551.7	1
																																	449469676.7	1
																																	449582396	1
																																	449731471	1
																																	449740046	1
																																	449757146	1
																																	449794040.3	1
																																	449907690.3	1
																																	449956065.3	1
																																	449967565.3	1
																																	449974415.3	1
																																	449978065.3	1
																																	449989590.3	1
																																	450119434.6	1
																																	450132984.6	1
																																	450143209.6	1
																																	450153309.6	1
																																	450235684.6	1
																																	450245584.6	1
																																	450255834.6	1
																																	450269334.6	1
																																	450410103.9	1
																																	450545373.1	1
																																	450549648.1	1
																																	450554473.1	1
																																	450563648.1	1
																																	450714248.1	1
																																	450763323.1	1
																																	450931392.4	1
																																	450940167.4	1
																																	450961292.4	1
																																	451051586.7	1
																																	451165011.7	1
																																	451171511.7	1
																																	451182861.7	1
																																	451656475.3	1
																																	452556702.5	1
																																	453494529.6	1
																																	453511354.6	1
																																	453579829.6	1
																																	453611154.6	1
																																	453642229.6	1
																																	453975223.9	1
																																	454002618.2	1
																																	454142918.2	1
																																	454862801.1	1
																																	454884451.1	1
																																	455144870.4	1
																																	455535033.9	1
																																	455559458.9	1
																																	455590683.9	1
																																	456463011.1	1
																																	456491261.1	1
																																	456505386.1	1
																																	456536911.1	1
																																	456545561.1	1
																																	456607836.1	1
																																	456839180.4	1
																																	456862780.4	1
																																	456918505.4	1
																																	456939955.4	1
																																	456952649.7	1
																																	457102199.7	1
																																	457145599.7	1
																																	457154824.7	1
																																	457202944	1
																																	457292319	1
																																	457566613.3	1
																																	458138826.8	1
																																	458182521.1	1
																																	458272996.1	1
																																	458302846.1	1
																																	458321546.1	1
																																	458338046.1	1
																																	458368196.1	1
																																	458458865.4	1
																																	458621215.4	1
																																	458654190.4	1
																																	458717509.7	1
																																	458878109.7	1
																																	458968179	1
																																	458985204	1
																																	459007679	1
																																	459168123.3	1
																																	459345448.3	1
																																	459349323.3	1
																																	459366173.3	1
																																	459450467.6	1
																																	459458042.6	1
																																	459463792.6	1
																																	459485367.6	1
																																	459534442.6	1
																																	459550517.6	1
																																	459604117.6	1
																																	459618792.6	1
																																	459627892.6	1
																																	459678411.9	1
																																	459683386.9	1
																																	459712661.9	1
																																	459838811.9	1
																																	459873186.9	1
																																	459879386.9	1
																																	459897011.9	1
																																	459903936.9	1
																																	459993606.2	1
																																	460061331.2	1
																																	460122706.2	1
																																	460236650.4	1
																																	460258375.4	1
																																	460271575.4	1
																																	460370150.4	1
																																	460390725.4	1
																																	460535919.7	1
																																	460620969.7	1
																																	460626444.7	1
																																	460786189	1
																																	460795139	1
																																	460805014	1
																																	460816314	1
																																	460926158.3	1
																																	460955458.3	1
																																	460963508.3	1
																																	460975458.3	1
																																	461010158.3	1
																																	461095408.3	1
																																	461148702.6	1
																																	461160702.6	1
																																	461179227.6	1
																																	461217327.6	1
																																	461291602.6	1
																																	461300727.6	1
																																	461337277.6	1
																																	461399571.9	1
																																	461406646.9	1
																																	461412746.9	1
																																	461423146.9	1
																																	461499671.9	1
																																	461509296.9	1
																																	461613396.9	1
																																	461963010.5	1
																																	462057185.5	1
																																	462103535.5	1
																																	462215429.8	1
																																	462224604.8	1
																																	462278329.8	1
																																	462283204.8	1
																																	462302779.8	1
																																	462321304.8	1
																																	462447049	1
																																	462496249	1
																																	462507499	1
																																	462519774	1
																																	462526124	1
																																	462531399	1
																																	462537474	1
																																	462563974	1
																																	462589974	1
																																	462601574	1
																																	462612149	1
																																	462685718.3	1
																																	462695868.3	1
																																	462714618.3	1
																																	462782393.3	1
																																	462906912.6	1
																																	462922737.6	1
																																	462957112.6	1
																																	462969112.6	1
																																	463003587.6	1
																																	463015387.6	1
																																	463032962.6	1
																																	463046137.6	1
																																	463066012.6	1
																																	463093037.6	1
																																	463174506.9	1
																																	463193331.9	1
																																	463202906.9	1
																																	463211456.9	1
																																	463219106.9	1
																																	463223031.9	1
																																	463253356.9	1
																																	463275506.9	1
																																	463289481.9	1
																																	463306381.9	1
																																	463338631.9	1
																																	463579201.2	1
																																	463587876.2	1
																																	463698745.5	1
																																	463712620.5	1
																																	463751470.5	1
																																	463764345.5	1
																																	463921514.8	1
																																	464102264.8	1
																																	464153884.1	1
																																	464202534.1	1
																																	464212409.1	1
																																	464443653.4	1
																																	464470303.4	1
																																	464983666.9	1
																																	465156311.2	1
																																	465171561.2	1
																																	465647499.8	1
																																	465665924.8	1
																																	466059294.1	1
																																	466133113.4	1
																																	466167788.4	1
																																	466297088.4	1
																																	466345457.7	1
																																	466438507.7	1
																																	466447832.7	1
																																	466462582.7	1
																																	466477832.7	1
																																	466489532.7	1
																																	466545932.7	1
																																	466575057.7	1
																																	466587877	1
																																	466599877	1
																																	467179565.5	1
																																	467950173.4	1
																																	468055573.4	1
																																	468159492.7	1
																																	469006675.6	1
																																	469178244.9	1
																																	469194894.9	1
																																	469216194.9	1
																																	469265294.9	1
																																	469287494.9	1
																																	469305664.2	1
																																	469761933.4	1
																																	469861252.7	1
																																	469894927.7	1
																																	471178349.2	1
																																	471202849.2	1
																																	471225924.2	1
																																	471286293.5	1
																																	471328168.5	1
																																	471759987.8	1
																																	471772832.1	1
																																	471810357.1	1
																																	471901582.1	1
																																	471946032.1	1
																																	471959232.1	1
																																	471974032.1	1
																																	472061476.3	1
																																	472068801.3	1
																																	472083601.3	1
																																	472170726.3	1
																																	472247176.3	1
																																	472262920.6	1
																																	472403920.6	1
																																	472442245.6	1
																																	472463545.6	1
																																	472472720.6	1
																																	472476970.6	1
																																	472510639.9	1
																																	472566689.9	1
																																	472575639.9	1
																																	472582464.9	1
																																	472587764.9	1
																																	472666714.9	1
																																	472777284.2	1
																																	472802484.2	1
																																	472811409.2	1
																																	472839234.2	1
																																	472900859.2	1
																																	472909459.2	1
																																	472932634.2	1
																																	472937534.2	1
																																	472960134.2	1
																																	472965834.2	1
																																	472991009.2	1
																																	473000178.5	1
																																	473087603.5	1
																																	473095128.5	1
																																	473104878.5	1
																																	473132128.5	1
																																	473168303.5	1
																																	473178078.5	1
																																	473429497.8	1
																																	473493817.1	1
																																	473627042.1	1
																																	473643292.1	1
																																	473649467.1	1
																																	473683842.1	1
																																	473693692.1	1
																																	473820911.4	1
																																	473943061.4	1
																																	473951311.4	1
																																	474093455.7	1
																																	474153055.7	1
																																	474171930.7	1
																																	474179355.7	1
																																	474185005.7	1
																																	474215005.7	1
																																	474226105.7	1
																																	474238224.9	1
																																	474261074.9	1
																																	474267924.9	1
																																	474292399.9	1
																																	474323924.9	1
																																	474528594.2	1
																																	474542944.2	1
																																	474577444.2	1
																																	474586494.2	1
																																	474649694.2	1
																																	474658869.2	1
																																	474667294.2	1
																																	474683094.2	1
																																	474699444.2	1
																																	474715069.2	1
																																	474722744.2	1
																																	474801163.5	1
																																	474895288.5	1
																																	474903688.5	1
																																	474922438.5	1
																																	474936188.5	1
																																	474942763.5	1
																																	474961338.5	1
																																	474975307.8	1
																																	474982607.8	1
																																	475080982.8	1
																																	475087657.8	1
																																	475133357.8	1
																																	475154582.8	1
																																	475167232.8	1
																																	475181882.8	1
																																	475186107.8	1
																																	475219832.8	1
																																	475305177.1	1
																																	475319152.1	1
																																	475330202.1	1
																																	475335302.1	1
																																	475570846.4	1
																																	475588371.4	1
																																	475633746.4	1
																																	475640571.4	1
																																	475662221.4	1
																																	475668946.4	1
																																	475685471.4	1
																																	475695871.4	1
																																	475699721.4	1
																																	475705846.4	1
																																	475713146.4	1
																																	475720890.7	1
																																	475738065.7	1
																																	475763590.7	1
																																	475865065.7	1
																																	475925490.7	1
																																	475967835	1
																																	475983610	1
																																	475992560	1
																																	476041610	1
																																	476075110	1
																																	476081235	1
																																	476166210	1
																																	476677348.6	1
																																	476806267.8	1
																																	476862467.8	1
																																	476867192.8	1
																																	476873842.8	1
																																	476891842.8	1
																																	476987562.1	1
																																	476994462.1	1
																																	477156212.1	1
																																	477365581.4	1
																																	477446350.7	1
																																	477556775.7	1
																																	477920570	1
																																	478003889.3	1
																																	478045839.3	1
																																	478075139.3	1
																																	478101739.3	1
																																	478272108.6	1
																																	478291433.6	1
																																	478297358.6	1
																																	478519802.9	1
																																	478531777.9	1
																																	478546602.9	1
																																	478557152.9	1
																																	478566252.9	1
																																	478581602.9	1
																																	478645302.9	1
																																	478650552.9	1
																																	478660052.9	1
																																	478967941.4	1
																																	478991866.4	1
																																	479004516.4	1
																																	479095141.4	1
																																	479102491.4	1
																																	479121091.4	1
																																	479150891.4	1
																																	479159716.4	1
																																	479174560.7	1
																																	479182760.7	1
																																	479288860.7	1
																																	479573430	1
																																	479590330	1
																																	479606780	1
																																	479617405	1
																																	479630055	1
																																	479635455	1
																																	479641455	1
																																	479763774.3	1
																																	479768974.3	1
																																	479774649.3	1
																																	479790449.3	1
																																	479956393.6	1
																																	479976793.6	1
																																	479996518.6	1
																																	480075968.6	1
																																	480114768.6	1
																																	480172162.9	1
																																	480205887.9	1
																																	480301662.9	1
																																	480313487.9	1
																																	480317987.9	1
																																	480429757.2	1
																																	480439857.2	1
																																	480508332.2	1
																																	480517332.2	1
																																	480523632.2	1
																																	480532457.2	1
																																	480615507.2	1
																																	480638707.2	1
																																	480677826.5	1
																																	480682901.5	1
																																	480854276.5	1
																																	481140170.8	1
																																	482140417.2	1
																																	482156192.2	1
																																	482170567.2	1
																																	482277917.2	1
																																	482298167.2	1
																																	482314292.2	1
																																	482368092.2	1
																																	482376817.2	1
																																	482391261.5	1
																																	482405661.5	1
																																	482424261.5	1
																																	482448486.5	1
																																	482459711.5	1
																																	482931300.1	1
																																	483442263.7	1
																																	483722307.9	1
																																	483739557.9	1
																																	483759782.9	1
																																	484055402.2	1
																																	484317371.5	1
																																	484330246.5	1
																																	484457415.8	1
																																	484531590.8	1
																																	484545240.8	1
																																	484557940.8	1
																																	484573415.8	1
																																	484581565.8	1
																																	484696710.1	1
																																	484729185.1	1
																																	485062104.4	1
																																	485314398.7	1
																																	485397268	1
																																	485409868	1
																																	485513093	1
																																	485539693	1
																																	485688037.3	1
																																	485892631.6	1
																																	486043506.6	1
																																	486073981.6	1
																																	486378370.1	1
																																	486404720.1	1
																																	486425070.1	1
																																	486534795.1	1
																																	486541320.1	1
																																	486560495.1	1
																																	486665014.4	1
																																	486686239.4	1
																																	486692014.4	1
																																	486707889.4	1
																																	486712839.4	1
																																	487321978	1
																																	487707991.6	1
																																	487811116.6	1
																																	487831010.9	1
																																	488047135.9	1
																																	488074530.2	1
																																	488413224.5	1
																																	488570768.7	1
																																	489123882.3	1
																																	489309051.6	1
																																	489316951.6	1
																																	489335651.6	1
																																	489348276.6	1
																																	489409201.6	1
																																	489425626.6	1
																																	489531726.6	1
																																	489542251.6	1
																																	489574970.9	1
																																	489583695.9	1
																																	489655545.9	1
																																	489718145.9	1
																																	489723420.9	1
																																	489733145.9	1
																																	489740220.9	1
																																	489749320.9	1
																																	489916115.2	1
																																	489926240.2	1
																																	489936340.2	1
																																	489948065.2	1
																																	489968490.2	1
																																	489986140.2	1
																																	490099659.5	1
																																	490104484.5	1
																																	490113759.5	1
																																	490182909.5	1
																																	490324578.8	1
																																	490333153.8	1
																																	490346528.8	1
																																	490525003.8	1
																																	490547648.1	1
																																	490561648.1	1
																																	490591373.1	1
																																	490599748.1	1
																																	490612298.1	1
																																	490615148.1	1
																																	490624723.1	1
